Name,Style,Brewery,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_taste,review_overall,number_of_reviews
Das Wunderkind!,Farmhouse Ale - Saison,Jester King Craft Brewery,18,37,37,162,3,104,58,19,41,4,4,4.5,4,2
Clara Grisette,Farmhouse Ale - Saison,Hill Farmstead Brewery,1,19,26,109,0,72,38,24,47,3.875,4.21875,4,3.984375,32
The #9,Fruit and Field Beer,Magic Hat Brewing Company,Magic Hat Brewing Company #9,23,5.1,5,45,22,23,1,31,73,38,0,74,50
Samuel Adams Cherry WheatBoston Beer Company (Samuel Adams),Fruit and Field Beer,Boston Beer Company (Samuel Adams),8,7,40,16,0,69,12,0,25,3.423668,3.514002,3.158085,3.168925,1107
Raspberry Tart,Fruit and Field Beer,New Glarus Brewing Company,14,7,193,90,0,137,11,4,16,4.371831,4.124648,4.416901,4.21831,710
Summer Shandy,Fruit and Field Beer,Jacob Leinenkugel Brewing Company,9,6,22,55,0,51,5,1,28,3.155481,3.214765,3.002237,3.240492,447
Rübæus,Fruit and Field Beer,Founders Brewing Company,7,12,138,50,0,88,16,1,20,3.93543,3.895695,3.903974,3.874172,302
Wisconsin Belgian Red,Fruit and Field Beer,New Glarus Brewing Company,8,9,81,67,0,137,16,6,32,4.412228,4.121671,4.434019,4.236683,826
Purple Haze,Fruit and Field Beer,Abita Brewing Co.,3,11,90,49,1,77,19,1,59,3.179059,3.251138,3.101669,3.266313,659
Hell Or High Watermelon Wheat Beer,Fruit and Field Beer,21st Amendment Brewery,9,17,66,49,5,100,37,17,63,3.116525,3.237288,3.237288,3.388771,472
Blushing Monk,Fruit and Field Beer,Founders Brewing Company,29,8,129,61,0,109,19,10,17,4.157568,4.19727,4.172457,4.093052,403
Éphémère (Apple),Fruit and Field Beer,Unibroue,7,4,134,120,1,140,18,15,33,3.841738,3.657189,3.587446,3.615343,932
Autumn Maple,Fruit and Field Beer,The Bruery,31,17,101,22,1,49,17,64,63,3.918794,3.767981,3.805104,3.62993,431
Thumbprint Apple Ale,Fruit and Field Beer,New Glarus Brewing Company,13,8,196,173,1,152,19,21,61,4.106349,3.77619,4.171429,4.17619,315
Black & Blue,Fruit and Field Beer,Dogfish Head Brewery,19,6,170,76,2,147,5,19,21,3.736486,3.865991,3.673423,3.612613,444
Cerise,Fruit and Field Beer,Founders Brewing Company,13,1,59,53,0,87,9,2,24,3.533742,3.710634,3.752556,3.677914,489
Strawberry Lager,Fruit and Field Beer,Abita Brewing Co.,6,8,30,13,1,69,11,7,24,3.568345,3.413669,3.51259,3.676259,278
Samuel Adams Cranberry LambicBoston Beer Company (Samuel Adams),Fruit and Field Beer,Boston Beer Company (Samuel Adams),7,4,89,67,0,77,4,1,35,2.931917,3.325163,2.715686,2.67756,918
Shiner Ruby Redbird,Fruit and Field Beer,Spoetzl Brewery,6,21,28,80,0,79,19,27,31,3.195238,2.909524,2.995238,3,105
Tweason'ale,Fruit and Field Beer,Dogfish Head Brewery,5,4,52,35,0,55,3,0,36,3.916667,3.458333,3.833333,3.75,12
Fort,Fruit and Field Beer,Dogfish Head Brewery,74,9,139,41,0,89,7,5,21,3.817021,3.805319,3.615957,3.306383,470
Soft Parade,Fruit and Field Beer,Short's Brewing Company,11,5,168,68,0,154,14,6,53,4.194444,3.888889,3.861111,4.027778,18
Blue,Fruit and Field Beer,SweetWater Brewing Company,2,9,84,21,0,64,11,0,43,3.613537,3.187773,3.30131,3.447598,229
Pyramid Apricot Ale,Fruit and Field Beer,"Pyramid Breweries, Inc.",8,9,96,50,0,100,16,3,47,3.609195,3.421839,3.447126,3.483908,435
Stiegl Radler (Grapefruit),Fruit and Field Beer,Stieglbrauerei zu Salzburg GmbH,9,16,55,87,0,96,10,3,14,3.5,3.5,3.4,3.2,5
Tangerine Wheat,Fruit and Field Beer,Lost Coast Brewery and Cafe,11,13,30,61,0,105,14,0,33,3.516667,3.26,3.113333,3.243333,150
Cucumber Saison,Fruit and Field Beer,Cigar City Brewing,8,17,21,41,3,36,21,11,13,4.5,3.75,4.125,4.125,4
Pumpkinfest,Fruit and Field Beer,Terrapin Beer Company,6,5,22,13,1,71,7,82,35,3.931034,3.748276,3.782759,3.848276,145
Apricot Wheat,Fruit and Field Beer,Ithaca Beer Company,11,7,99,31,0,88,13,2,56,3.34292,3.159292,3.179204,3.280973,226
UFO Raspberry Hefeweizen,Fruit and Field Beer,Harpoon Brewery,10,3,122,54,1,119,10,2,33,3.736402,3.635983,3.516736,3.587866,239
Son Of A Peach,Fruit and Field Beer,RJ Rockers Brewing Company,6,8,28,26,0,92,10,3,32,3.911765,3.607843,3.553922,3.578431,102
Bumble Berry Honey Blueberry Ale,Fruit and Field Beer,Fat Heads Brewery & Saloon,7,12,143,22,6,81,19,6,77,3.875,3.75,3.75,3.875,12
Blackbeary Wheat,Fruit and Field Beer,Long Trail Brewing Co.,7,7,73,28,0,61,9,3,44,3.131068,2.94822,2.990291,3.237864,309
Raspberry Ale,Fruit and Field Beer,Dark Horse Brewing Company,11,21,121,50,0,86,22,0,52,3.44709,3.484127,3.312169,3.428571,189
Blueberry Ale,Fruit and Field Beer,Blue Point Brewing Company,4,7,79,17,0,67,10,1,24,3.870253,3.556962,3.64557,3.721519,158
Pumpkin Lager,Fruit and Field Beer,"Lakefront Brewery, Inc.",8,7,38,19,0,90,20,93,53,3.532967,3.379121,3.318681,3.335165,182
Delirium Red,Fruit and Field Beer,Brouwerij Huyghe,17,7,108,51,1,115,28,5,28,3.4,4.1,2.8,3.3,5
Orange Blossom Cream Ale,Fruit and Field Beer,Buffalo Bill's Brewery,8,28,46,86,0,86,35,5,30,3.21021,3.013514,2.93994,2.98048,333
Pugsley's Signature Series: Smashed Blueberry,Fruit and Field Beer,Shipyard Brewing Co.,26,43,171,16,0,102,26,5,109,4.072917,4.057292,4.046875,4.005208,96
Fraoch Heather Ale,Gruit / Ancient Herbed Ale,Williams Brothers Brewing Company,9,18,58,20,0,16,98,30,55,3.734679,3.582212,3.778774,3.787743,669
Alba Scots Pine Ale,Gruit / Ancient Herbed Ale,Williams Brothers Brewing Company,30,26,77,33,0,44,110,12,51,3.797357,3.687225,3.80837,3.665198,454
Ebulum Elderberry Black Ale,Gruit / Ancient Herbed Ale,Williams Brothers Brewing Company,17,42,95,47,0,92,73,17,96,3.797376,3.784257,3.83965,3.741983,343
Grozet,Gruit / Ancient Herbed Ale,Williams Brothers Brewing Company,14,32,93,67,2,79,67,10,58,3.530744,3.404531,3.555016,3.605178,309
Kelpie Seaweed Ale,Gruit / Ancient Herbed Ale,Williams Brothers Brewing Company,7,27,57,10,24,14,28,7,105,3.704887,3.778195,3.676692,3.691729,266
The 13th Century Grut Bier,Gruit / Ancient Herbed Ale,Professor Fritz Briem,18,32,22,55,0,46,133,79,16,3.979339,3.578512,3.85124,3.652893,121
Posca Rustica,Gruit / Ancient Herbed Ale,Brasserie Dupont sprl,30,42,71,75,1,81,131,66,36,3.972222,4.041667,4.069444,4.013889,36
Koyt,Gruit / Ancient Herbed Ale,Jopen Bier BV Haarlem,18,22,80,23,0,37,86,44,88,4.097561,3.902439,4.060976,3.890244,41
Bog Water,Gruit / Ancient Herbed Ale,Beau's All Natural Brewing Company,22,36,106,53,0,69,98,51,67,3.775,3.475,3.675,3.575,20
Working For Tips,Gruit / Ancient Herbed Ale,Moonlight Brewing Company,8,50,45,10,0,13,85,25,76,3.882353,3.911765,4.176471,3.794118,17
Weekapaug Gruit,Gruit / Ancient Herbed Ale,Magnolia Pub & Brewery,9,12,24,16,0,24,74,35,20,4.375,4,4.4375,4.25,8
Blessed Thistle,Gruit / Ancient Herbed Ale,"Cairngorm Brewery Company, The",2,33,36,9,0,10,58,18,41,3.6875,3.8125,3.625,3.6875,8
Heather Ale,Gruit / Ancient Herbed Ale,Kuhnhenn Brewing Company,1,7,12,13,0,7,24,1,16,3.571429,3.428571,3.357143,3.285714,7
Artemis,Gruit / Ancient Herbed Ale,Moonlight Brewing Company,3,6,4,3,0,0,16,9,4,3.142857,3.714286,2.714286,2.428571,7
Two Weeks Notice,Gruit / Ancient Herbed Ale,Moonlight Brewing Company,3,7,1,8,2,10,35,5,9,4.142857,3.5,3.714286,3.785714,7
La Clef Des Champs,Gruit / Ancient Herbed Ale,Brasserie Dieu Du Ciel,1,2,3,1,0,1,17,1,11,4.5,3,3.5,3.5,1
Gothic Ale,Gruit / Ancient Herbed Ale,Triumph Brewing Company,4,7,13,8,0,5,28,12,11,3.55,3.8,3.7,3.35,10
Andromeda Heather Ale,Gruit / Ancient Herbed Ale,Dragonmead Microbrewery,2,3,15,4,0,7,8,2,21,3.25,3.583333,3.583333,3.583333,6
Reggae Junkie,Gruit / Ancient Herbed Ale,Upright Brewing Company,1,1,4,15,0,5,8,4,3,4.333333,3.666667,4,4.166667,3
Kirin Tanrei,Happoshu,"Kirin Brewery Company, Limited",10,18,38,16,2,14,23,0,85,2.727273,3.242424,2.666667,2.969697,33
Kinmugi (Rich Malt),Happoshu,Suntory,3,15,15,12,0,9,21,5,29,3.833333,3.166667,3.5,3.833333,3
Clear Sakura Beer,Happoshu,Asahi Breweries Ltd,3,6,12,5,0,5,10,0,26,2.75,2.25,3.5,3.75,2
Asahi Honnama Red,Happoshu,Asahi Breweries Ltd,5,11,16,1,0,0,11,0,38,2.722222,3.055556,2.583333,3,18
Kirin Tanrei Green Label,Happoshu,"Kirin Brewery Company, Limited",3,4,7,6,0,5,7,1,22,1.875,3.125,2.25,3,4
Asahi Honnama Aqua Blue,Happoshu,Asahi Breweries Ltd,2,2,2,6,0,3,4,2,11,1.571429,1.571429,1.214286,1.857143,7
Orion Mugi Shokunin,Happoshu,"Orion Beer Co., Ltd.",1,9,8,1,0,1,10,0,10,3,3.5,3,3,1
Sapporo Draft One,Happoshu,Sapporo Breweries Ltd.,7,6,17,13,0,9,9,1,15,1.642857,1.857143,1.785714,2.071429,7
Kinshachi Nagoya Red Miso Lager,Happoshu,Land Beer,7,8,25,5,1,5,9,1,35,3.416667,3.666667,3.75,3.916667,6
Orion Southern Star,Happoshu,"Orion Beer Co., Ltd.",2,3,3,3,0,4,4,1,3,2.5,2.5,2.75,2.5,2
Kirin Enjuku,Happoshu,"Kirin Brewery Company, Limited",1,8,9,4,0,2,12,0,18,2.888889,3.333333,3.166667,3.5,9
Helios Goya Dry,Happoshu,"Helios Distillery Co., Ltd.",3,13,8,6,0,6,14,5,7,4.25,4,4.25,4.75,2
Asahi Honnama Gold,Happoshu,Asahi Breweries Ltd,1,4,3,0,0,1,4,0,4,3.666667,3,3.333333,3.333333,3
Kirin Nodogoshi,Happoshu,"Kirin Brewery Company, Limited",1,1,3,0,0,0,2,0,5,3.25,3.5,2.25,3.25,2
Kirin Shirokirin,Happoshu,"Kirin Brewery Company, Limited",0,1,0,0,0,0,1,0,2,2.75,2.75,2.5,3.75,2
Jokki (Jug Nama),Happoshu,Suntory,2,2,10,3,1,1,2,0,4,2.125,2.875,2,2.375,4
Asahi Shinnama,Happoshu,Asahi Breweries Ltd,2,4,1,1,0,1,4,0,6,2,2.5,2.166667,2.166667,3
Kirin Enjuku Kuro,Happoshu,"Kirin Brewery Company, Limited",1,2,9,0,0,0,2,0,21,2.9,3,3.1,3.6,5
Honkaku Karakuchi Mugi,Happoshu,"Kirin Brewery Company, Limited",2,5,3,2,0,2,4,0,8,3.5,3,3,4,1
Sapporo Mugi To Hopppu (trans. Barley And Hop),Happoshu,Sapporo Breweries Ltd.,0,0,0,0,0,0,0,0,0,3.5,3,3,4.5,1
Asahi Strong Off,Happoshu,Asahi Breweries Ltd,0,0,0,0,0,0,0,0,0,2,3,3,4,1
Orion Nangoku Monogatari,Happoshu,"Orion Beer Co., Ltd.",0,0,0,0,0,0,0,0,0,3.5,3,2.5,3,1
Akiraku,Happoshu,Suntory,0,0,0,0,0,0,0,0,0,3.5,3,4.5,4,1
Midas Touch,Herb and Spice Beer,Dogfish Head Brewery,11,15,128,42,1,77,31,13,62,3.74843,3.700977,3.792394,3.56141,1433
Chateau Jiahu,Herb and Spice Beer,Dogfish Head Brewery,33,12,145,68,0,96,23,8,64,3.836345,3.736948,3.899598,3.710843,498
Good Juju,Herb and Spice Beer,Left Hand Brewing Company,4,16,23,15,2,15,19,81,43,3.479365,3.461905,3.344444,3.380952,315
Juniper Pale Ale,Herb and Spice Beer,Rogue Ales,11,53,44,37,4,58,80,13,55,3.605634,3.739437,3.707355,3.783255,639
Agave Wheat,Herb and Spice Beer,Breckenridge Brewery,27,4,33,29,2,25,16,5,56,3.26129,3.53871,3.409677,3.506452,155
Rosée D'Hibiscus,Herb and Spice Beer,Brasserie Dieu Du Ciel,8,7,61,57,0,46,114,23,44,3.874183,3.797386,3.789216,3.759804,306
Ta Henket,Herb and Spice Beer,Dogfish Head Brewery,15,10,80,56,2,46,55,26,60,3.25,3.490385,3.355769,3.365385,52
Poor Richard's Tavern Spruce Ale,Herb and Spice Beer,Yards Brewing Co.,11,24,37,3,1,16,86,12,62,3.704698,3.818792,3.687919,3.550336,149
Hitachino Nest Real Ginger Ale,Herb and Spice Beer,Kiuchi Brewery,25,22,56,11,1,15,28,105,61,3.730114,3.701705,3.661932,3.525568,176
Jaw-Jacker,Herb and Spice Beer,Arcadia Brewing Company,8,11,22,25,0,85,16,123,53,3.540323,3.479839,3.28629,3.310484,124
Mandarin Nectar,Herb and Spice Beer,Alpine Beer Company,6,38,100,97,0,112,77,17,80,3.314286,3.664286,3.371429,3.478571,70
El Mole Ocho,Herb and Spice Beer,New Holland Brewing Company,43,56,132,34,0,47,29,100,128,3.679487,3.645299,3.649573,3.384615,117
Applehead,Herb and Spice Beer,Shipyard Brewing Co.,6,4,114,105,0,109,7,52,47,3.136364,2.727273,2.909091,2.772727,11
Baladin Nora,Herb and Spice Beer,Birrificio Le Baladin,21,26,54,57,0,63,48,60,56,4.037037,3.898148,4.12037,4.083333,108
Bison Organic Gingerbread Ale,Herb and Spice Beer,Bison Brewing,6,19,13,9,0,12,12,68,68,3.730088,3.730088,3.486726,3.473451,113
Mexican Chocolate Stout,Herb and Spice Beer,Copper Kettle Brewing Company,25,24,66,8,0,7,10,152,77,4.125,3.875,4.375,4.125,4
Bison Organic Honey Basil,Herb and Spice Beer,Bison Brewing,4,17,67,17,0,20,109,18,59,3.571429,3.625,3.598214,3.633929,56
Rude Elf's Reserve,Herb and Spice Beer,Allentown Brew Works,46,8,65,27,0,49,12,157,30,3.795455,3.840909,3.545455,3.568182,22
Underlig Jul,Herb and Spice Beer,Nøgne Ø - Det Kompromissløse Bryggeri A/S,24,44,60,21,0,32,81,178,92,4.139785,4.11828,3.924731,3.736559,93
Lemon Tea Ale,Herb and Spice Beer,Mill Street Brew Pub,13,19,31,98,0,92,100,8,68,3.508333,3.383333,3.433333,3.633333,60
Ginger Beard,Herb and Spice Beer,Wychwood Brewery Company Ltd,27,19,72,23,3,25,34,126,43,3,3.5,3,3,2
Red/White Christmas,Herb and Spice Beer,Mikkeller ApS,27,57,55,91,1,85,100,42,60,3.764706,4.308824,3.764706,3.75,34
La MeuleBFM (Brasserie des Franches-Montagnes),Herb and Spice Beer,BFM Brasserie Des Franches-Montagnes,5,19,39,92,0,62,82,46,27,3.828947,3.881579,3.75,3.651316,76
Nor'Easter Lager,Herb and Spice Beer,Thomas Hooker Brewing Company,17,18,76,44,0,47,27,63,84,3.463636,3.663636,3.554545,3.527273,55
Sculpin,IPA - American,Ballast Point Brewing Company,12,69,43,53,0,72,92,4,28,3.5,4,2.5,3,1
The 60 Minute IPA,IPA - American,Dogfish Head Brewery,6,56,14,40,0,44,75,3,24,3.996768,3.966061,4.11899,4.172727,2475
Torpedo Extra IPA,IPA - American,Sierra Nevada Brewing Co.,11,57,31,37,0,43,107,6,38,4.019961,4.170527,4.113849,4.104485,2029
Celebration Fresh Hop IPA,IPA - American,Sierra Nevada Brewing Co.,15,66,28,24,0,25,92,5,47,4.082333,4.225167,4.19,4.168667,3000
A Little Sumpin' Sumpin' Ale,IPA - American,Lagunitas Brewing Company,14,58,23,56,1,69,100,2,65,4.208235,3.995882,4.216471,4.219412,850
Jai Alai IPA,IPA - American,Cigar City Brewing,8,44,35,58,0,73,51,10,33,4.00077,4.121726,4.106317,4.115562,649
Centennial IPA,IPA - American,Founders Brewing Company,14,64,30,37,0,47,85,4,44,4.087455,4.056272,4.13405,4.146237,1395
All Day IPA,IPA - American,Founders Brewing Company,2,38,16,24,1,30,54,1,25,4.066667,3.766667,3.922222,4.1,45
HopDevil,IPA - American,Victory Brewing Company,5,61,42,26,0,30,89,10,69,3.995656,4.09318,4.143788,4.114683,2302
Blind Pig,IPA - American,Russian River Brewing Company,7,80,38,69,4,94,140,1,33,4.353199,4.187993,4.30894,4.36021,1141
Furious,IPA - American,Surly Brewing Company,5,57,45,48,0,54,96,3,61,4.374592,4.27165,4.379902,4.336601,1224
Lunch,IPA - American,Maine Beer Company,15,64,56,79,0,97,102,5,49,4.36612,4.286885,4.311475,4.325137,183
Fresh Squeezed IPA,IPA - American,Deschutes Brewery,4,62,46,54,1,67,85,3,41,3.625,3.875,3.625,3.5,4
Flower Power India Pale Ale,IPA - American,Ithaca Beer Company,14,44,38,38,1,61,75,0,35,4.172476,4.040865,4.11899,4.145433,832
"Smuttynose IPA """"Finest Kind""""""",IPA - American,Smuttynose Brewing Company,14,70,39,55,0,67,93,6,38,4.019706,4.051102,4.175351,4.128591,1497
ApriHop,IPA - American,Dogfish Head Brewery,16,70,106,62,1,107,80,6,45,3.77969,3.903846,3.794534,3.826248,1482
Harvest Ale,IPA - American,Founders Brewing Company,9,75,32,44,0,60,117,3,31,4.239614,3.989614,4.180267,4.207715,674
Duet,IPA - American,Alpine Beer Company,7,60,31,56,1,77,91,6,27,4.394947,4.203457,4.316489,4.367021,376
Head Hunter,IPA - American,Fat Heads Brewery & Saloon,16,71,46,63,0,97,110,6,40,4.348039,4.04902,4.303922,4.259804,102
Hop Nosh IPA,IPA - American,Uinta Brewing Company,5,68,42,38,0,64,92,5,45,4.114583,4.114583,4.166667,4.135417,48
Big Eye,IPA - American,Ballast Point Brewing Company,9,68,42,53,2,68,103,4,43,4.5,4,3.833333,4.333333,3
IPA,IPA - American,AleSmith Brewing Company,2,76,54,65,1,90,114,2,54,4.298209,4.300843,4.334563,4.303477,949
Titan IPA,IPA - American,Great Divide Brewing Company,9,78,46,54,0,69,105,6,61,4.063386,4.114961,4.158268,4.142126,1270
Nelson,IPA - American,Alpine Beer Company,7,60,50,85,2,128,78,13,49,4.436603,4.157895,4.357656,4.37201,418
Samuel Adams Latitude 48 IPABoston Beer Company (Samuel Adams),IPA - American,Boston Beer Company (Samuel Adams),3,53,21,43,1,47,73,4,34,3.647783,4.02032,3.703202,3.814655,812
Hop Wallop,IPA - American,Victory Brewing Company,9,79,33,42,4,47,124,4,47,4.022552,4.0022,4.113311,3.987624,1818
The 75 Minute IPA,IPA - American,Dogfish Head Brewery,11,48,88,35,4,39,70,3,77,4.078014,4.053191,4.244681,4.22695,141
Northern Hemisphere Harvest Wet Hop IPA,IPA - American,Sierra Nevada Brewing Co.,3,68,45,36,1,41,115,5,61,4.093796,4.289882,4.200517,4.242245,1354
IPA,IPA - American,SweetWater Brewing Company,13,75,57,58,1,86,103,12,59,4.071752,3.960725,4.053625,4.154079,662
Hopsecutioner,IPA - American,Terrapin Beer Company,20,78,24,23,2,29,84,2,34,3.820632,3.866171,3.813197,3.902416,538
Anchor Liberty Ale,IPA - American,Anchor Brewing Company,7,67,27,51,0,61,85,4,47,3.881087,3.973536,4.017643,4.100917,1417
Snake Dog,IPA - American,Flying Dog Brewery,8,53,31,61,0,76,73,7,25,3.573585,3.741038,3.506604,3.620283,1060
Deviant Dale's IPA,IPA - American,Oskar Blues Grill & Brew,10,71,44,48,0,55,110,14,75,4.28125,3.8125,4.03125,3.96875,16
Brew Free Or Die IPA,IPA - American,21st Amendment Brewery,9,40,25,32,0,44,59,0,30,3.801538,3.977692,3.767692,3.890769,650
Crooked Tree IPA,IPA - American,Dark Horse Brewing Company,8,77,48,62,0,80,116,2,74,3.930727,3.823045,3.937586,3.975309,729
IPA,IPA - American,Odell Brewing Company,14,84,76,88,1,138,141,7,49,3.75,3.75,4.25,4.25,2
Hop Ottin' IPA,IPA - American,Anderson Valley Brewing Company,12,69,48,69,0,75,99,2,61,4.002871,4.110526,4.047847,4.007656,1045
India Pale Ale (IPA),IPA - American,Avery Brewing Company,8,53,33,49,3,56,94,3,41,3.846767,3.921275,3.915183,3.940956,1067
Raging Bitch,IPA - Belgian,Flying Dog Brewery,20,63,39,57,0,70,80,29,40,4.057062,4.080226,4.051412,3.970621,885
A Little Sumpin' Wild,IPA - Belgian,Lagunitas Brewing Company,17,53,41,69,0,62,71,9,26,4.095273,4.088626,4.10192,4.079025,677
Houblon Chouffe Dobbelen IPA Tripel,IPA - Belgian,Brasserie d'Achouffe,22,82,79,69,1,93,135,36,46,4.112315,4.364039,4.264532,4.177833,1015
Green Flash Le Freak,IPA - Belgian,Green Flash Brewing Co.,23,75,65,76,2,83,101,24,50,4.060277,4.121542,4.085968,3.916008,506
Chainbreaker White IPA,IPA - Belgian,Deschutes Brewery,11,47,21,61,0,75,66,22,22,3.722222,3.5,3.555556,3.666667,9
Citra Bitter Monk,IPA - Belgian,Anchorage Brewing Company,13,57,56,138,2,133,74,26,23,4.292035,4.309735,4.323009,4.314159,113
Hugh Malone,IPA - Belgian,Allagash Brewing Company,24,88,53,75,1,85,131,26,53,3.850679,4.085973,3.882353,3.839367,221
Urthel Hop-ItDe Leyerth Brouwerijen (Urthel),IPA - Belgian,De Leyerth Brouwerijen (Urthel),29,73,64,55,0,71,85,18,34,3.91517,4.145709,3.972056,3.91517,501
Otter Creek Fresh Slice,IPA - Belgian,Otter Creek Brewing / Wolaver's,10,32,13,70,0,72,52,26,21,3.427083,3.614583,3.520833,3.916667,48
Bedlam,IPA - Belgian,Ale Asylum,12,89,54,84,0,107,91,31,33,4.270492,4.098361,4.131148,4.213115,61
Gouden Carolus Hopsinjoor,IPA - Belgian,Brouwerij Het Anker,20,53,50,39,0,57,78,22,25,3.99481,4.278547,4.081315,4.032872,289
Dernière Volonté,IPA - Belgian,Brasserie Dieu Du Ciel,22,61,55,80,0,85,76,34,32,3.978,4.156,3.976,3.992,250
The Audacity Of Hops,IPA - Belgian,Cambridge Brewing Company,13,68,45,81,1,82,99,22,38,4.158537,4.085366,4.207317,4.097561,41
Saranac White IPA,IPA - Belgian,Matt Brewing Company,9,72,21,89,0,86,72,28,44,4.153846,4,4.076923,4.076923,13
Smuttynose Homunculus (Big Beer Series),IPA - Belgian,Smuttynose Brewing Company,27,61,103,78,0,109,82,31,45,3.875,3.827586,3.840517,3.801724,116
Triomphe Belgian IPA,IPA - Belgian,Brewery Vivant,9,55,24,41,0,41,73,6,17,3.892857,4.047619,3.880952,3.869048,42
Hopus,IPA - Belgian,Brasserie Lefèbvre SA,20,39,38,38,0,39,56,21,39,3.595455,3.981818,3.672727,3.727273,110
HopAnomaly - Reserve Series Aged In French Oak Chardonnay Barrels,IPA - Belgian,Nebraska Brewing Company,23,65,74,107,3,130,79,22,31,4.132075,4.132075,4.056604,3.924528,53
Simcoe Silly,IPA - Belgian,Kuhnhenn Brewing Company,36,61,82,76,1,111,73,35,44,3.914286,3.852381,3.87619,3.842857,105
Pan Galactic Gargle Blaster,IPA - Belgian,Short's Brewing Company,25,86,63,85,0,130,108,29,40,4,4,4,3.75,2
White IPA,IPA - Belgian,Blue Point Brewing Company,14,76,30,61,0,77,115,56,36,4.208333,3.875,3.916667,3.958333,12
Hoppy Daze IPA,IPA - Belgian,Coronado Brewing Company,25,57,34,68,1,73,102,37,37,4.06,3.96,3.93,3.87,50
Hop Wrangler,IPA - Belgian,Peace Tree Brewing Co.,15,105,56,61,2,69,121,14,58,3.829545,3.875,3.875,3.875,44
Gaspar Ale,IPA - Belgian,Picobrouwerij Alvinne / Den Bierzolder,21,71,66,84,1,95,87,25,44,3.636364,3.853535,3.550505,3.565657,99
White Birch Hooksett Ale,IPA - Belgian,White Birch Brewing,17,62,66,55,2,70,79,26,60,3.989362,4.106383,3.893617,3.968085,47
Aldebaran,IPA - Belgian,Kuhnhenn Brewing Company,77,89,145,77,0,111,132,58,100,4.142857,4.083333,4.142857,4.047619,42
Back In Black,IPA - Black / Cascadian Dark Ale,21st Amendment Brewery,7,95,23,19,0,20,92,11,91,3.654599,4.024462,3.610568,3.696673,511
Yakima Glory,IPA - Black / Cascadian Dark Ale,Victory Brewing Company,17,103,52,43,0,61,103,10,85,3.911852,4.122963,3.985185,3.877037,675
Snow Day Winter Ale,IPA - Black / Cascadian Dark Ale,New Belgium Brewing,16,82,48,20,0,19,91,6,78,3.699541,4.002294,3.665138,3.699541,218
Hoppy Feet,IPA - Black / Cascadian Dark Ale,Clown Shoes,14,82,33,9,0,9,87,5,70,3.927165,4.124016,3.937008,3.885827,254
Hop In The Dark Cascadian Dark Ale,IPA - Black / Cascadian Dark Ale,Deschutes Brewery,17,144,58,64,0,86,133,12,115,4.02599,4.147277,4.101485,4.033416,404
Reserve Special Black Ale,IPA - Black / Cascadian Dark Ale,Dark Horse Brewing Company,7,68,44,7,0,13,53,9,101,3.980962,4.131263,4.058116,3.931864,499
Pitch Black IPA,IPA - Black / Cascadian Dark Ale,Widmer Brothers Brewing Company,12,84,29,18,0,15,93,8,73,3.761044,3.965863,3.807229,3.845382,249
Heavy Seas Black Cannon,IPA - Black / Cascadian Dark Ale,Heavy Seas Beer,23,145,71,42,0,70,140,11,121,3.768293,4.004065,3.934959,3.861789,123
Anger,IPA - Black / Cascadian Dark Ale,Greenbush Brewing Company,11,79,29,27,0,25,86,3,61,4.25,4,4.4375,4.375,8
Black Racer,IPA - Black / Cascadian Dark Ale,Bear Republic Brewing Co.,11,148,65,43,0,54,142,14,134,3.666667,3.666667,4,4.166667,3
Hop Strike Black IPA,IPA - Black / Cascadian Dark Ale,Tommyknocker Brewery,11,101,44,19,1,23,115,18,126,3.819444,4.038194,3.881944,3.902778,144
Toxic Sludge,IPA - Black / Cascadian Dark Ale,Blue Point Brewing Company,20,120,59,17,4,22,147,5,109,3.785714,4.054945,3.824176,3.862637,91
James Black Ale,IPA - Black / Cascadian Dark Ale,Hill Farmstead Brewery,7,113,51,44,0,57,123,3,90,4.289474,4.078947,4.315789,4.236842,19
Damien,IPA - Black / Cascadian Dark Ale,Surly Brewing Company,13,90,65,21,0,35,78,16,84,4.145833,3.916667,4.104167,4.0625,24
