Name,Style,Brewery,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_taste,review_overall,number_of_reviews
Houblon Chouffe Dobbelen IPA Tripel,IPA - Belgian,Brasserie d'Achouffe,22,82,79,69,1,93,135,36,46,4.112315,4.364039,4.264532,savvy mate! even sober people will love it.,1015
World Wide Stout,Stout - American Imperial,Dogfish Head Brewery,71,67,102,26,0,56,22,20,129,4.112301,4.11161,4.183483,"alrighty. Sell it cheap, that could work.",1447
Fuller's Vintage Ale,Old Ale,Fuller Smith & Turner PLC,44,35,79,31,0,63,42,12,90,4.111111,4.129928,4.237455,savvy mate! even sober people will love it.,558
Baltic Porter,Porter - Baltic,The Duck-Rabbit Craft Brewery,28,75,105,29,0,53,41,18,148,4.111111,4.080247,4.160494,savvy mate! even sober people will love it.,405
Rökporter,Smoked Beer,the Nils Oscar Company,13,63,64,15,0,14,35,90,119,4.111111,3.958333,4.097222,savvy mate! even sober people will love it.,36
Bulls Bay Oyster Stout,Stout - Foreign / Export,COAST Brewing Company,8,35,45,3,18,4,16,8,90,4.111111,4.222222,4.333333,savvy mate! even sober people will love it.,9
Bourbon Barrel Aged Siberian Night Imperial Stout,Stout - Russian Imperial,Thirsty Dog Brewing Company,102,50,97,11,0,40,12,45,190,4.111111,4.25,4.152778,savvy mate! even sober people will love it.,36
Black Chocolate Stout,Stout - Russian Imperial,Brooklyn Brewery,34,45,82,7,0,6,30,10,111,4.110544,4.293829,4.220883,savvy mate! even sober people will love it.,2447
Boon Oude Kriek Mariage Parfait,Lambic - Fruit,Brouwerij Boon,11,8,69,109,0,104,8,10,13,4.110294,4.213235,4.183824,savvy mate! even sober people will love it.,68
Oro De Calabaza,Farmhouse Ale - Bière de Garde,Jolly Pumpkin Artisan Ales,12,9,55,143,0,101,20,35,15,4.110124,4.190053,4.142984,savvy mate! even sober people will love it.,563
Burton Baton,IPA - Imperial,Dogfish Head Brewery,19,40,55,39,1,54,57,22,53,4.109135,4.147838,4.229079,savvy mate! even sober people will love it.,1434
Good Harbor Golden Ale,Farmhouse Ale - Bière de Garde,Leelanau Brewing Company,13,15,80,204,1,133,23,25,19,4.109091,4.009091,4.109091,savvy mate! even sober people will love it.,55
Dark Heathen Triple Bock,Bock - Doppelbock,Kuhnhenn Brewing Company,69,32,216,43,0,124,13,16,157,4.108696,3.76087,4.065217,"alrighty. Sell it cheap, that could work.",23
Permagrin,Rye Beer,Lawson's Finest Liquids,11,110,54,56,2,61,143,48,164,4.107143,4.267857,4.142857,savvy mate! even sober people will love it.,28
Confluence Ale,Strong Ale - Belgian Pale,Allagash Brewing Company,16,40,45,100,2,73,58,17,46,4.106557,4.114754,3.994536,savvy mate! even sober people will love it.,183
Super Kitty,Strong Ale - American,Keegan Ales,50,63,102,26,0,26,75,7,97,4.106383,4.031915,4.180851,"alrighty. Sell it cheap, that could work.",47
Thumbprint Apple Ale,Fruit and Field Beer,New Glarus Brewing Company,13,8,196,173,1,152,19,21,61,4.106349,3.77619,4.171429,savvy mate! even sober people will love it.,315
Imperial Stout Trooper,Stout - Russian Imperial,New England Brewing Co.,20,39,68,11,0,26,15,13,111,4.105398,4.29563,4.258355,savvy mate! even sober people will love it.,389
Beer Geek Breakfast,Stout - Oatmeal,Mikkeller ApS,13,107,62,16,0,25,38,16,138,4.105058,4.385214,4.136187,savvy mate! even sober people will love it.,771
Publican Porter (Imperial London Porter),Porter - English,Short's Brewing Company,29,102,91,15,2,23,52,18,155,4.104651,4.186047,4.244186,savvy mate! even sober people will love it.,43
Noel De Calabaza,Strong Ale - Belgian Dark,Jolly Pumpkin Artisan Ales,27,15,92,118,0,80,11,23,56,4.102524,4.082019,4.105678,savvy mate! even sober people will love it.,317
Korbinian,Bock - Doppelbock,Bayerische Staatsbrauerei Weihenstephan,11,30,92,20,0,50,11,13,127,4.100845,4.147835,4.268743,savvy mate! even sober people will love it.,947
Moinette Blond,Strong Ale - Belgian Pale,Brasserie Dupont sprl,31,29,90,64,3,92,62,48,71,4.100733,4.261905,4.181319,savvy mate! even sober people will love it.,273
Monastyrskiy Black Currant Kvas,Kvass,Monastyrskiy Kvas,0,0,44,14,0,27,0,2,12,4.1,3.6,3.6,"alrighty. Sell it cheap, that could work.",5
Arran Sunset,Mild Ale - English Pale,Isle of Arran Brewery Company Ltd.,2,20,13,17,0,18,22,4,13,4.1,3.4,3.6,"alrighty. Sell it cheap, that could work.",5
Singel,Pale Ale - Belgian,Hardywood Park Craft Brewery,16,25,34,47,2,45,34,41,24,4.1,4.05,4.1,savvy mate! even sober people will love it.,10
Gran Sport Porter,Porter - Robust,Coop Ale Works,5,83,50,9,0,9,52,15,140,4.1,4,4.35,savvy mate! even sober people will love it.,10
Chunga's Old Bruin,Sour - Flanders Oud Bruin,Jackie O's Pub & Brewery,29,6,101,166,0,89,20,15,86,4.1,3.825,4.15,savvy mate! even sober people will love it.,20
Shakespeare Oatmeal Stout,Stout - Oatmeal,Rogue Ales,9,78,65,11,0,14,49,16,152,4.099038,4.340064,4.255128,savvy mate! even sober people will love it.,1560
Ale To The Chief,Strong Ale - American,Avery Brewing Company,23,82,93,67,1,81,116,8,107,4.097911,4.104439,4.084856,"alrighty. Sell it cheap, that could work.",383
Koyt,Gruit / Ancient Herbed Ale,Jopen Bier BV Haarlem,18,22,80,23,0,37,86,44,88,4.097561,3.902439,4.060976,"alrighty. Sell it cheap, that could work.",41
Terrible,Quadrupel (Quad),Unibroue,55,14,117,28,0,81,8,34,80,4.096556,4.121771,4.223247,savvy mate! even sober people will love it.,813
Dark Apparition,Stout - Russian Imperial,Jackie O's Pub & Brewery,34,65,87,10,0,24,26,15,148,4.096491,4.078947,4.114035,savvy mate! even sober people will love it.,57
Sofie,Farmhouse Ale - Saison,Goose Island Beer Co.,18,20,31,102,0,90,32,39,29,4.095601,4.035533,4.148054,savvy mate! even sober people will love it.,591
A Little Sumpin' Wild,IPA - Belgian,Lagunitas Brewing Company,17,53,41,69,0,62,71,9,26,4.095273,4.088626,4.10192,savvy mate! even sober people will love it.,677
Füchschen Alt,Altbier,Brauerei Im Füchschen,13,52,57,10,0,14,68,15,100,4.095238,4.238095,4.214286,savvy mate! even sober people will love it.,21
Brabantiae,Lambic - Gueuze,Brasserie Cantillon,5,18,29,169,0,80,11,2,7,4.095238,4.095238,4.309524,savvy mate! even sober people will love it.,21
Prior 8,Dubbel,Brouwerij St. Bernardus NV,14,27,96,30,1,75,15,17,84,4.094828,4.17069,4.197701,savvy mate! even sober people will love it.,870
Abbey Ale,Dubbel,Brewery Ommegang,25,13,90,26,0,73,15,28,73,4.094761,4.253558,4.160737,savvy mate! even sober people will love it.,1546
XS Old Crustacean,Barleywine American,Rogue Ales,35,88,80,41,0,65,86,14,83,4.094595,4.024182,4.064011,"alrighty. Sell it cheap, that could work.",703
(512) Whiskey Barrel Aged Double Pecan Porter(512) Brewing Company,Porter - Imperial,(512) Brewing Company,69,14,44,18,0,8,5,17,106,4.094595,4.189189,4.135135,savvy mate! even sober people will love it.,37
Northern Hemisphere Harvest Wet Hop IPA,IPA - American,Sierra Nevada Brewing Co.,3,68,45,36,1,41,115,5,61,4.093796,4.289882,4.200517,savvy mate! even sober people will love it.,1354
Three Philosophers,Quadrupel (Quad),Brewery Ommegang,50,15,103,44,1,98,10,6,61,4.093583,4.16637,4.153001,"alrighty. Sell it cheap, that could work.",1683
Arabier,Strong Ale - Belgian Pale,Brouwerij De Dolle Brouwers,27,52,71,67,1,76,68,55,34,4.092453,4.166038,4.045283,"alrighty. Sell it cheap, that could work.",265
Doppelbock Grande Cuvée Printemps,Bock - Doppelbock,Les Trois Mousquetaires,38,34,154,37,0,87,28,19,129,4.092308,4.1,4.207692,savvy mate! even sober people will love it.,65
Maple Tripple Ale,Strong Ale - American,Lawson's Finest Liquids,39,16,179,13,0,16,14,5,141,4.090909,3.909091,4.363636,savvy mate! even sober people will love it.,11
Alpha Kong,Strong Ale - Belgian Pale,Three Floyds Brewing Co. & Brewpub,39,28,63,37,0,53,46,71,36,4.090909,3.981818,4.140909,"alrighty. Sell it cheap, that could work.",110
Tripel Ale,Tripel,Allagash Brewing Company,29,23,73,57,1,78,46,58,47,4.090793,4.159847,4.196292,savvy mate! even sober people will love it.,782
Yorkshire StingoSamuel Smith Old Brewery (Tadcaster),Strong Ale - English,Samuel Smith Old Brewery (Tadcaster),46,25,92,44,0,74,16,28,75,4.090753,3.984589,4.114726,savvy mate! even sober people will love it.,292
St-Ambroise Oatmeal Stout,Stout - Oatmeal,McAuslan Brewing,21,55,54,9,0,16,34,3,132,4.090741,4.297222,4.108333,savvy mate! even sober people will love it.,540
Double Crooked Tree IPA,IPA - Imperial,Dark Horse Brewing Company,42,54,58,24,0,33,65,6,74,4.089838,3.97349,4.189249,savvy mate! even sober people will love it.,679
Devil Dancer,IPA - Imperial,Founders Brewing Company,37,76,68,45,1,74,98,3,78,4.089587,3.996248,4.015478,"alrighty. Sell it cheap, that could work.",1066
Maudite,Dubbel,Unibroue,16,10,56,23,0,46,12,27,59,4.089306,4.105202,4.236705,savvy mate! even sober people will love it.,1730
Smoked Porter,Porter - Smoked,Choc Beer Co. / Pete's Place,5,27,46,8,4,12,8,124,64,4.088889,3.933333,4,savvy mate! even sober people will love it.,45
Figgy Pudding,Old Ale,Block 15 Brewery & Restaurant,70,26,171,49,0,87,8,58,117,4.088235,3.970588,4.264706,savvy mate! even sober people will love it.,17
Survival ""7-Grain"" Stout,Stout - American,Hopworks Urban Brewery,8,88,32,12,0,7,18,19,175,4.087912,3.983516,4,savvy mate! even sober people will love it.,91
Zoetzuur Flemish AleDe Proefbrouwerij (bvba Andelot),Sour - Flanders Red Ale,De Proefbrouwerij (bvba Andelot),7,3,116,156,0,130,15,22,39,4.087879,4.060606,3.987879,"alrighty. Sell it cheap, that could work.",165
Fresh Hop Pale Ale,Pale Ale - American,Great Divide Brewing Company,9,71,29,43,2,60,125,2,59,4.087793,4.090301,4.113712,savvy mate! even sober people will love it.,598
Centennial IPA,IPA - American,Founders Brewing Company,14,64,30,37,0,47,85,4,44,4.087455,4.056272,4.13405,savvy mate! even sober people will love it.,1395
Doesjel,Lambic - Gueuze,Brouwerij Drie Fonteinen,4,14,53,160,0,80,26,5,28,4.087302,3.702381,3.97619,"alrighty. Sell it cheap, that could work.",126
Gouden Carolus Classic,Strong Ale - Belgian Dark,Brouwerij Het Anker,40,24,127,23,2,81,26,30,92,4.085843,4.073795,4.168675,savvy mate! even sober people will love it.,332
Dunkelweizen,Wheat Beer - Dunkelweizen,Gordon Biersch Brewery Restaurant,8,5,48,40,0,68,10,42,66,4.085714,4.171429,4.128571,savvy mate! even sober people will love it.,35
Duck-Rabbator,Bock - Doppelbock,The Duck-Rabbit Craft Brewery,20,26,116,27,0,44,29,15,127,4.085227,3.903409,4.170455,"alrighty. Sell it cheap, that could work.",88
Robust Porter,Porter - Robust,Smuttynose Brewing Company,4,97,59,14,0,21,44,14,130,4.085023,4.193131,4.197635,savvy mate! even sober people will love it.,888
Penn Quarter Porter,Porter - American,DC Brau Brewing Co.,14,81,57,9,0,9,44,11,130,4.083333,4.305556,4.055556,savvy mate! even sober people will love it.,18
Rodenbach Foederbier,Sour - Flanders Red Ale,Brouwerij Rodenbach N.V.,10,2,61,102,3,43,2,8,31,4.083333,3.75,4.25,"alrighty. Sell it cheap, that could work.",6
Cascade The Vine,Wild Ale,Cascade Brewing / Raccoon Lodge & Brewpub,16,5,106,168,3,106,13,8,40,4.082474,3.989691,4.175258,savvy mate! even sober people will love it.,97
Celebration Fresh Hop IPA,IPA - American,Sierra Nevada Brewing Co.,15,66,28,24,0,25,92,5,47,4.082333,4.225167,4.19,savvy mate! even sober people will love it.,3000
Sorachi Ace,Farmhouse Ale - Saison,Brooklyn Brewery,12,33,31,83,0,83,43,26,31,4.081989,4.146505,4.106183,savvy mate! even sober people will love it.,372
Sexual Chocolate,Stout - Russian Imperial,Foothills Brewing Company,16,79,89,18,2,30,30,14,141,4.080332,4.260388,4.149584,savvy mate! even sober people will love it.,361
Saison Dupont,Farmhouse Ale - Saison,Brasserie Dupont sprl,12,25,22,55,3,44,47,23,19,4.079483,4.2639,4.182067,savvy mate! even sober people will love it.,1277
La Chouffe (Blonde),Strong Ale - Belgian Pale,Brasserie d'Achouffe,21,23,65,64,0,75,57,33,33,4.079085,4.138562,4.19281,savvy mate! even sober people will love it.,765
New DogTown Pale Ale,Pale Ale - American,Lagunitas Brewing Company,8,73,47,81,1,108,88,4,47,4.078829,3.954955,4.063063,savvy mate! even sober people will love it.,222
The 75 Minute IPA,IPA - American,Dogfish Head Brewery,11,48,88,35,4,39,70,3,77,4.078014,4.053191,4.244681,savvy mate! even sober people will love it.,141
Obsidian Stout,Stout - American,Deschutes Brewery,23,95,72,12,0,13,67,6,132,4.077964,4.304768,4.266753,savvy mate! even sober people will love it.,776
Louie's Reserve Scotch Ale,Scotch Ale / Wee Heavy,Lake Louie Brewery Company,64,33,104,33,0,33,39,27,130,4.077381,4.125,4.202381,savvy mate! even sober people will love it.,84
Westmalle Trappist Dubbel,Dubbel,Brouwerij Westmalle,39,23,113,49,0,89,33,31,92,4.076998,4.181774,4.146199,savvy mate! even sober people will love it.,1026
Lambic,Lambic - Traditional,Brasserie Cantillon,2,9,18,107,0,34,14,12,14,4.076923,3.942308,4.211538,savvy mate! even sober people will love it.,26
Hennepin,Farmhouse Ale - Saison,Brewery Ommegang,23,28,39,59,1,76,43,48,37,4.076902,4.237138,4.218917,savvy mate! even sober people will love it.,1866
Black Metal Farmhouse Imperial Stout,Stout - Russian Imperial,Jester King Craft Brewery,20,43,62,95,2,40,17,10,95,4.075472,4.220126,4.172956,savvy mate! even sober people will love it.,159
Trappistes Rochefort 6,Dubbel,Brasserie de Rochefort,17,25,114,36,0,83,32,24,82,4.074705,4.067497,4.121232,savvy mate! even sober people will love it.,763
Grand Cru,Strong Ale - Belgian Dark,AleSmith Brewing Company,32,16,136,37,0,83,14,33,88,4.073437,3.95,4.160938,"alrighty. Sell it cheap, that could work.",320
Chocolate Oak Aged Yeti,Stout - American Imperial,Great Divide Brewing Company,25,66,98,5,0,11,39,48,137,4.073254,4.373083,4.100511,"alrighty. Sell it cheap, that could work.",587
Pugsley's Signature Series: Smashed Blueberry,Fruit and Field Beer,Shipyard Brewing Co.,26,43,171,16,0,102,26,5,109,4.072917,4.057292,4.046875,savvy mate! even sober people will love it.,96
Monk's Mistress,Strong Ale - Belgian Dark,Midnight Sun Brewing Co.,39,19,124,52,0,89,9,26,93,4.071918,4.136986,4.078767,savvy mate! even sober people will love it.,146
IPA,IPA - American,SweetWater Brewing Company,13,75,57,58,1,86,103,12,59,4.071752,3.960725,4.053625,savvy mate! even sober people will love it.,662
HopHead,Bitter - English,Dark Star Brewing Company Limited,8,67,15,33,0,29,85,21,23,4.071429,3.738095,4.166667,savvy mate! even sober people will love it.,21
St. Nikolaus Bock Bier - Brewer's Reserve,Bock - Doppelbock,Pennsylvania Brewing Company,25,32,130,31,0,61,27,26,130,4.071429,4.184524,4.255952,savvy mate! even sober people will love it.,84
Bonfire Of The Valkyries,Lager - Rauchbier,New Albanian Brewing Company - Pizzeria and Public House,11,45,60,5,2,2,23,96,98,4.071429,3.785714,4.214286,"alrighty. Sell it cheap, that could work.",7
Rauchbier,Lager - Rauchbier,Sly Fox Brewing Company,13,24,38,6,2,3,25,107,69,4.071429,3.892857,4.071429,savvy mate! even sober people will love it.,28
Good Gourd Imperial Pumpkin Ale,Pumpkin Beer,Cigar City Brewing,19,22,50,14,1,108,29,122,57,4.071429,4,4.175824,savvy mate! even sober people will love it.,91
Schremser Roggen Bier,Rye Beer - Roggenbier,Brauerei Schrems,7,17,27,39,3,27,18,14,41,4.071429,3.928571,3.5,"alrighty. Sell it cheap, that could work.",7
Affligem Noël,Strong Ale - Belgian Dark,Brouwerij De Smedt / Brouwerij Affligem,45,19,124,47,0,91,15,66,75,4.070968,4.101613,4.145161,savvy mate! even sober people will love it.,310
Storm King Stout,Stout - American Imperial,Victory Brewing Company,11,101,46,16,0,26,84,9,95,4.070555,4.304445,4.211664,savvy mate! even sober people will love it.,2452
Damnation,Strong Ale - Belgian Pale,Russian River Brewing Company,26,30,42,45,3,57,51,41,36,4.07033,4.102747,4.156044,savvy mate! even sober people will love it.,910
Box Of Chocolate,Quadrupel (Quad),Charleville Vineyard Microbrewery,42,23,219,28,0,61,10,17,137,4.070312,4.015625,4.179688,savvy mate! even sober people will love it.,64
Hop Henge,IPA - Imperial,Deschutes Brewery,23,65,54,89,1,117,92,5,42,4.06993,4.174825,4.086538,savvy mate! even sober people will love it.,572
La Trappe Quadrupel (Koningshoeven / Dominus),Quadrupel (Quad),Bierbrouwerij De Koningshoeven B.V.,39,15,120,27,2,93,14,38,86,4.069655,4.077241,4.113103,"alrighty. Sell it cheap, that could work.",725
The 512 Pecan Porter(512) Brewing Company,Porter - American,(512) Brewing Company,3,41,43,4,0,3,23,6,120,4.067901,4.166667,4.166667,savvy mate! even sober people will love it.,81
Big Bear Black Stout,Stout - American Imperial,Bear Republic Brewing Co.,20,64,54,13,0,19,49,8,98,4.067797,4.251745,4.188435,savvy mate! even sober people will love it.,1003
Ned,Sour - Flanders Red Ale,Alpine Beer Company,7,6,52,162,0,80,7,9,17,4.067568,4.054054,3.972973,savvy mate! even sober people will love it.,37
Imperial Pumpkin Ale,Pumpkin Beer,Weyerbacher Brewing Co.,25,10,44,12,0,95,9,138,48,4.067536,3.891588,3.888033,"alrighty. Sell it cheap, that could work.",844
All Day IPA,IPA - American,Founders Brewing Company,2,38,16,24,1,30,54,1,25,4.066667,3.766667,3.922222,savvy mate! even sober people will love it.,45
Big Sound,Scotch Ale / Wee Heavy,Cigar City Brewing,49,32,101,15,0,40,17,23,118,4.066667,4.146667,4.196667,savvy mate! even sober people will love it.,150
Hazelnut Brown Nectar,Brown Ale - American,Rogue Ales,9,32,77,8,0,21,27,14,157,4.066375,3.978537,4.149046,savvy mate! even sober people will love it.,1258
Imperial Stout,Stout - Russian Imperial,Nøgne Ø - Det Kompromissløse Bryggeri A/S,19,77,77,11,1,27,27,14,126,4.064133,4.324228,4.149644,savvy mate! even sober people will love it.,421
Tank 7,Farmhouse Ale - Saison,Boulevard Brewing Co.,23,39,34,70,4,86,58,30,17,4.063855,4.157831,4.110843,savvy mate! even sober people will love it.,415
Bourbon Barrel Aged Winter Warmer,Winter Warmer,Rahr & Sons Brewing Company,92,35,81,24,0,34,32,55,129,4.063492,4.02381,4.190476,savvy mate! even sober people will love it.,63
Titan IPA,IPA - American,Great Divide Brewing Company,9,78,46,54,0,69,105,6,61,4.063386,4.114961,4.158268,savvy mate! even sober people will love it.,1270
White Oak,Wheat Beer - Wheatwine,The Bruery,85,7,99,49,0,68,7,48,110,4.063291,4.113924,4.056962,"alrighty. Sell it cheap, that could work.",79
Framboise,Lambic - Fruit,Brouwerij Lindemans,13,5,174,91,0,125,10,9,23,4.062569,4.095238,3.987265,"alrighty. Sell it cheap, that could work.",903
Vanilla Oatis,Stout - Oatmeal,Ninkasi Brewing Company,22,55,53,2,0,0,30,51,129,4.0625,4.125,4.0625,savvy mate! even sober people will love it.,8
Neapolitan Milk Stout,Stout - Sweet / Milk,Saugatuck Brewing Company,7,25,96,8,0,54,16,27,84,4.0625,3.9375,4.25,savvy mate! even sober people will love it.,8
Friek,Wild Ale,Odell Brewing Company,5,8,87,100,5,123,10,2,16,4.0625,3.692308,3.971154,"alrighty. Sell it cheap, that could work.",104
Grand Cru,Strong Ale - Belgian Dark,Allagash Brewing Company,42,19,119,63,1,91,29,64,70,4.062118,4.121181,4.124236,savvy mate! even sober people will love it.,491
Kasteel Cuvée Du Chateau,Quadrupel (Quad),Brouwerij Van Honsebrouck N.V.,47,19,100,32,1,62,12,30,55,4.061538,4.123077,4.084615,savvy mate! even sober people will love it.,65
